tick,bonds.long.interest,bonds.long.minimum,bonds.long.term,bonds.mid.interest,bonds.mid.minimum,bonds.mid.term,bonds.short.interest,bonds.short.minimum,bonds.short.term,cds.long.interest,cds.long.minimum,cds.long.term,cds.mid.interest,cds.mid.minimum,cds.mid.term,cds.short.interest,cds.short.minimum,cds.short.term,crop.adjusted,crop.value,fund.adjusted,fund.value,gold.adjusted,gold.value,savings.rate,stocks.1595.adjusted,stocks.1595.value,stocks.1667.adjusted,stocks.1667.value,stocks.1671.adjusted,stocks.1671.value,stocks.1673.adjusted,stocks.1673.value,stocks.1675.adjusted,stocks.1675.value,stocks.1677.adjusted,stocks.1677.value,stocks.1679.adjusted,stocks.1679.value,stocks.1681.adjusted,stocks.1681.value,stocks.1683.adjusted,stocks.1683.value,stocks.1685.adjusted,stocks.1685.value,stocks.1687.adjusted,stocks.1687.value,stocks.1689.adjusted,stocks.1689.value,stocks.1691.adjusted,stocks.1691.value,stocks.1693.adjusted,stocks.1693.value,stocks.1695.adjusted,stocks.1695.value,stocks.1699.adjusted,stocks.1699.value,stocks.1701.adjusted,stocks.1701.value,stocks.1703.adjusted,stocks.1703.value,stocks.1705.adjusted,stocks.1705.value,stocks.232.adjusted,stocks.232.value,stocks.280.adjusted,stocks.280.value,stocks.282.adjusted,stocks.282.value,stocks.283.adjusted,stocks.283.value,stocks.284.adjusted,stocks.284.value,stocks.287.adjusted,stocks.287.value,stocks.288.adjusted,stocks.288.value,stocks.289.adjusted,stocks.289.value,stocks.290.adjusted,stocks.290.value,stocks.291.adjusted,stocks.291.value,stocks.292.adjusted,stocks.292.value,stocks.297.adjusted,stocks.297.value,stocks.298.adjusted,stocks.298.value,stocks.300.adjusted,stocks.300.value,stocks.301.adjusted,stocks.301.value,stocks.302.adjusted,stocks.302.value,stocks.303.adjusted,stocks.303.value,stocks.304.adjusted,stocks.304.value,stocks.305.adjusted,stocks.305.value,stocks.306.adjusted,stocks.306.value,stocks.307.adjusted,stocks.307.value,stocks.45.adjusted,stocks.45.value
357,6,1000,120,5.9,500,60,5.3,250,12,9.13,1000,36,8.13,500,12,6.13,250,3,3.06,2.05,1917.47,1282.71,464.48,310.72,2.756,165.44,110.67,90.49,60.54,72.03,48.19,20.18,13.5,13.27,8.88,16.52,11.05,30.18,20.19,24.57,16.44,43.35,29,47.84,32,17.5,11.71,24.79,16.58,24.51,16.4,38.37,25.67,12.8,8.56,159.32,106.58,74.28,49.69,253.66,169.69,8.13,5.44,180.88,121,58.74,39.29,42,28.1,68.86,46.06,71.83,48.05,41.53,27.78,56.76,37.97,28.4,19,482.09,322.5,24.91,16.67,12.9,8.63,76.42,51.13,85.11,56.94,44.85,30,51.29,34.31,83.71,56,17.94,12,8.97,6,4.13,2.77,70.95,47.46,63.81,42.69,71.89,48.09
358,6.06,1000,120,6,500,60,5.47,250,12,9,1000,36,8,500,12,6,250,3,2.96,1.98,2033.76,1362.93,437.48,293.18,3.282,110.59,74.11,87.48,58.62,58.94,39.5,18.61,12.47,13.34,8.94,16.58,11.11,32.46,21.75,23.13,15.5,53.35,35.75,54.37,36.44,17.56,11.77,27.13,18.18,26.44,17.72,37.18,24.92,14.88,9.97,178.05,119.32,89.25,59.81,257.4,172.5,8.49,5.69,146.98,98.5,66.46,44.54,45.1,30.22,78.53,52.63,73.41,49.19,48.12,32.25,55.26,37.03,27.42,18.38,601.54,403.13,25.37,17,13.05,8.74,77.59,52,79.23,53.09,48.45,32.47,51.2,34.31,85.8,57.5,15.16,10.16,9.38,6.29,3.76,2.52,77.26,51.78,67.06,44.94,70.97,47.56
359,6.21,1000,120,6.14,500,60,5.73,250,12,9.05,1000,36,8.05,500,12,6.05,250,3,3.02,2.03,2067.62,1388.91,421.4,283.07,3.4953,104.44,70.16,84.68,56.88,50.24,33.75,20.52,13.78,13.21,8.88,16.63,11.17,27.87,18.72,25.59,17.19,52.75,35.44,47.92,32.19,15.82,10.63,25.39,17.06,27.39,18.4,40.44,27.17,21.03,14.13,205.12,137.79,100.3,67.38,276.33,185.63,15.17,10.19,152.68,102.56,64.63,43.42,41.31,27.75,76.85,51.63,65.37,43.91,42.52,28.56,58.99,39.63,23.82,16,592.44,397.97,29.03,19.5,11.74,7.88,77.5,52.06,76.48,51.38,52.38,35.19,46.33,31.13,87.83,59,15.54,10.44,10.18,6.84,3.44,2.31,76.25,51.22,60.48,40.63,70.48,47.34
360,6.45,1000,120,6.36,500,60,5.98,250,12,8.95,1000,36,7.95,500,12,5.95,250,3,3.04,2.04,2173.66,1464.47,422.01,284.32,3.588,89.22,60.11,82.18,55.36,40.08,27,19.11,12.88,12.71,8.56,16.16,10.88,26.11,17.59,24.21,16.31,59.28,39.94,40.45,27.25,15.06,10.15,24.28,16.36,25.19,16.97,39.46,26.58,21.1,14.22,264.03,177.89,132.84,89.5,311.7,210,94.25,63.5,162.06,109.19,76.56,51.58,43.64,29.4,69.39,46.75,65.17,43.91,37.52,25.28,59.79,40.28,25.23,17,615.04,414.38,31.91,21.5,11.07,7.46,71.34,48.06,70.87,47.75,54.73,36.88,48.05,32.38,87.57,59,16.23,10.94,10.24,6.9,3.53,2.38,78.49,52.88,61.23,41.25,71.85,48.41
361,6.62,1000,120,6.68,500,60,6.3,250,12,9.01,1000,36,8.01,500,12,6.01,250,3,3.28,2.22,2061.23,1394.46,443.24,299.86,3.717,81.55,55.17,80.76,54.63,35.01,23.69,16.21,10.97,13.86,9.38,15.75,10.66,23.33,15.78,20.23,13.69,38.62,26.13,41.57,28.13,13.8,9.33,21.48,14.53,25.64,17.35,35.48,24,26.98,18.25,245.56,166.13,149.57,101.19,328.43,222.19,42.13,28.5,166.11,112.38,66.15,44.75,40.31,27.27,63.14,42.72,74.25,50.23,35.57,24.06,61.57,41.66,25.87,17.5,638.15,431.72,26.36,17.83,11.21,7.59,63.56,43,75.29,50.94,48.78,33,49.52,33.5,77.97,52.75,15.34,10.38,10.14,6.86,3.34,2.26,68.24,46.17,65.32,44.19,69.75,47.19
362,6.39,1000,120,6.59,500,60,6.17,250,12,9.14,1000,36,8.14,500,12,6.14,250,3,3.28,2.23,2007.97,1366.42,420.85,286.39,4.0722,85.91,58.47,70.21,47.78,33.25,22.63,15.66,10.66,14.42,9.81,13.25,9.01,24.29,16.53,15.34,10.44,30.86,21,34.44,23.44,10.91,7.43,21.85,14.87,21.88,14.89,36.28,24.69,29.3,19.94,303.94,206.83,162.38,110.5,336.15,228.75,48.03,32.69,149.89,102,65.39,44.5,33.82,23.01,53.09,36.13,62.92,42.82,33.8,23,55.38,37.69,22.23,15.13,586.89,399.38,22.78,15.5,9.59,6.52,58.87,40.06,74.58,50.75,43.3,29.47,41.33,28.13,70.35,47.88,13.32,9.06,7.68,5.23,2.5,1.7,54.07,36.8,53.82,36.63,64.06,43.59
363,6.03,1000,120,6.32,500,60,6.28,250,12,9.28,1000,36,8.28,500,12,6.28,250,3,3.47,2.36,2187.79,1487.92,411.25,279.69,4.2076,102.67,69.83,82.65,56.21,34.37,23.38,21.18,14.41,12.87,8.75,13.84,9.41,26.47,18,15.9,10.81,47.24,32.13,39.33,26.75,12.01,8.17,23.43,15.94,24.66,16.77,37.74,25.67,43.93,29.88,262,178.19,183.43,124.75,347.37,236.25,37.13,25.25,180.3,122.63,78.05,53.08,37.62,25.59,52.2,35.5,66.17,45,37.49,25.5,57.99,39.44,20.31,13.81,662.36,450.47,24.63,16.75,11.18,7.61,62.49,42.5,76.23,51.84,56.79,38.63,43.65,29.69,81.05,55.13,15.35,10.44,9.92,6.75,2.98,2.02,59.45,40.43,56.79,38.63,66.44,45.19
364,6.29,1000,120,6.59,500,60,6.24,250,12,9.71,1000,36,8.71,500,12,6.71,250,3,3.58,2.44,2131.87,1452.43,403.92,275.19,3.1824,104.19,70.98,78.21,53.28,41.28,28.13,20.41,13.91,14.59,9.94,13.48,9.18,26.74,18.22,15.5,10.56,39.81,27.13,39.26,26.75,13.42,9.15,25.12,17.11,25.96,17.69,38.9,26.5,63.85,43.5,215.96,147.13,172.1,117.25,349.52,238.13,31.47,21.44,165.13,112.5,77.79,53,44.31,30.19,60.36,41.13,73.57,50.12,36.01,24.53,57.47,39.16,23.58,16.06,662.57,451.41,27.4,18.67,10.1,6.88,64.77,44.13,72.93,49.69,49.17,33.5,54.86,37.38,74.86,51,19.08,13,10.37,7.06,2.83,1.93,53.65,36.55,58.25,39.69,63.62,43.34
365,6.2,1000,120,6.44,500,60,6.32,250,12,9.73,1000,36,8.73,500,12,6.73,250,3,3.29,2.25,2073.04,1420.6,416.96,285.73,3.476,104.3,71.48,69.31,47.5,36.85,25.25,18.24,12.5,14.59,10,15.88,10.88,29.19,20,14.41,9.88,51.07,35,42.41,29.06,16.01,10.97,26.69,18.29,26.31,18.03,42.87,29.38,60.47,41.44,170.71,116.98,34.2,23.44,339.28,232.5,23.44,16.06,156.96,107.56,75.97,52.06,38.79,26.58,65.12,44.63,73.93,50.66,40.49,27.75,60.97,41.78,29.82,20.44,689.5,472.5,22.98,15.75,11.7,8.02,64.39,44.13,71.05,48.69,45.24,31,52.17,35.75,79.89,54.75,18.65,12.78,12.68,8.69,2.7,1.85,49.92,34.21,57.37,39.31,62.79,43.03
366,6.03,1000,120,6.18,500,60,6.08,250,12,9.67,1000,36,8.67,500,12,6.67,250,3,2.82,1.94,2098.74,1442.39,409.73,281.59,3.2832,72.85,50.07,67.55,46.43,30.92,21.25,17.46,12,12.46,8.56,13.03,8.96,27.92,19.19,13.1,9,47.11,32.38,36.19,24.88,15.05,10.34,26.78,18.4,28.45,19.55,46.93,32.25,55.75,38.31,157.93,108.54,34.19,23.5,384.68,264.38,24.28,16.69,163.97,112.69,71.66,49.25,35.53,24.42,71.3,49,73.16,50.28,32.87,22.59,58.7,40.34,25.01,17.19,682.73,469.22,23.52,16.17,11.42,7.85,65.3,44.88,65.84,45.25,40.33,27.72,44.65,30.69,83.94,57.69,15.55,10.69,11.75,8.08,3.21,2.21,43.59,29.96,59.66,41,62.07,42.66
367,6,1000,120,6.12,500,60,6.09,250,12,9.61,1000,36,8.61,500,12,6.61,250,3,2.62,1.8,2081.92,1430.83,399.37,274.47,3.5931,57.27,39.36,62.16,42.72,28.65,19.69,13,8.94,12.64,8.69,12.54,8.62,25.1,17.25,13.46,9.25,52.2,35.88,36.38,25,15.19,10.44,27.35,18.8,30.82,21.18,47.96,32.96,52.52,36.09,181.29,124.6,33.19,22.81,362.85,249.38,26.37,18.13,162.96,112,75.57,51.94,38.81,26.67,67.3,46.25,78.87,54.21,34.69,23.84,58.88,40.47,27.1,18.63,774.13,532.03,23.28,16,10.5,7.21,62.02,42.63,64.02,44,41.92,28.81,47.74,32.81,76.12,52.31,12.23,8.41,10.14,6.97,3.14,2.16,49.15,33.78,71.02,48.81,65.84,45.25
368,5.68,1000,120,5.92,500,60,6.18,250,12,9.6,1000,36,8.6,500,12,6.6,250,3,2.81,1.94,2196.84,1517.68,396.15,273.68,3.7698,61.98,42.82,56.63,39.12,33.65,23.25,12.12,8.38,12.12,8.38,12.15,8.39,23.21,16.03,13.39,9.25,54.46,37.63,38.9,26.88,19.51,13.48,28.59,19.75,32.65,22.56,46.95,32.44,55.19,38.13,191.48,132.28,32.84,22.69,355.54,245.63,25.96,17.94,192.61,133.06,85.76,59.25,35.37,24.44,66.95,46.25,94.55,65.32,38.77,26.78,59.35,41,27.41,18.94,848.6,586.25,22.68,15.67,11.82,8.16,61.97,42.81,59.17,40.88,33.65,23.25,51.21,35.38,80.25,55.44,13.75,9.5,10.16,7.02,3.16,2.18,46.39,32.05,77.8,53.75,67.99,46.97
369,5.8,1000,120,5.85,500,60,6.07,250,12,9.67,1000,36,8.67,500,12,6.67,250,3,2.86,1.98,2107.23,1458.29,390.15,270,3.9455,58.3,40.35,61.56,42.61,26.59,18.4,10.84,7.5,11.74,8.13,11.61,8.04,26.01,18,13.91,9.63,59.15,40.94,43.98,30.44,20.56,14.23,30.16,20.87,30.91,21.39,49.61,34.33,34.77,24.06,147.69,102.21,33.69,23.31,291.26,201.56,19.1,13.22,166.9,115.5,84.35,58.38,36.4,25.19,67.37,46.63,106.9,73.98,38.47,26.63,64.75,44.81,26.73,18.5,787.53,545,22.64,15.67,12.28,8.5,71.89,49.75,57.94,40.09,36.58,25.31,56.36,39,75.5,52.25,12.01,8.31,10.34,7.16,2.88,2,40.44,27.98,93.2,64.5,66.02,45.69
370,5.74,1000,120,5.79,500,60,6.1,250,12,9.65,1000,36,8.65,500,12,6.65,250,3,2.97,2.06,2061.93,1429.4,383.72,266.01,3.782,31.83,22.07,73.3,50.81,27.77,19.25,11.68,8.09,12.08,8.38,15.03,10.42,30.16,20.91,15.96,11.06,59.95,41.56,45.98,31.88,21.92,15.2,33.51,23.23,32.25,22.36,57.7,40,31.56,21.88,126.56,87.74,38.77,26.88,311.04,215.63,15.64,10.84,142,98.44,78.98,54.75,37.05,25.69,66.36,46,108.68,75.34,34.3,23.78,64.87,44.97,29.48,20.44,750.11,520,24.64,17.08,11.7,8.11,82.76,57.38,51.93,36,39.13,27.13,59.68,41.38,73.57,51,11.45,7.94,10.19,7.06,3.17,2.2,52.1,36.12,97.82,67.81,69.42,48.13
371,5.52,1000,120,5.46,500,60,5.93,250,12,9.45,1000,36,8.45,500,12,6.45,250,3,3.19,2.21,1892.49,1314.95,390.67,271.45,4.0324,27.02,18.77,73.61,51.15,24.41,16.96,11.69,8.13,11.6,8.06,17.48,12.14,29.59,20.56,20.06,13.94,44.98,31.25,48.03,33.38,22.61,15.71,35.21,24.47,33.91,23.56,63.57,44.17,22.76,15.81,104.14,72.36,39.49,27.44,300.88,209.06,9,6.25,135.92,94.44,73.22,50.88,34,23.63,71.42,49.63,112.83,78.39,28.78,20,63.28,43.97,34.27,23.81,732.2,508.75,22.55,15.67,12.39,8.61,78.71,54.69,49.56,34.44,44.26,30.75,65.75,45.69,67.1,46.63,9.31,6.47,12.12,8.42,3.49,2.43,48.17,33.47,98.86,68.69,71.42,49.63
372,5.12,1000,120,4.99,500,60,5.32,250,12,8.62,1000,36,7.62,500,12,5.62,250,3,3.32,2.32,1909.29,1334.22,379.92,265.49,3.458,18.38,12.85,64.03,44.74,33.92,23.7,13.28,9.28,13.24,9.25,20.36,14.23,31.71,22.16,17.98,12.56,49.01,34.25,54.38,38,24.86,17.38,31.12,21.74,34.3,23.97,64.4,45,20.48,14.31,106.14,74.17,40.61,28.38,275.02,192.19,7.96,5.56,124.41,86.94,69.4,48.5,34.43,24.06,74.99,52.41,107.74,75.29,33.54,23.44,62.25,43.5,39.44,27.56,740.55,517.5,21.47,15,12.11,8.46,68.15,47.63,51.87,36.25,46.33,32.38,67.17,46.94,69.05,48.25,9.7,6.78,14.38,10.05,4.2,2.94,59.8,41.79,93.91,65.63,87.25,60.97
373,5.1,1000,120,4.78,500,60,4.56,250,12,8.26,1000,36,7.26,500,12,5.26,250,3,3.01,2.11,1950.34,1366.01,373.89,261.87,2.508,30.74,21.53,70.24,49.19,37.84,26.5,14.56,10.2,14.28,10,20.23,14.17,30.09,21.08,19.35,13.55,50.2,35.16,52.3,36.63,23.13,16.2,28.78,20.16,34.12,23.9,52.9,37.05,36.12,25.3,115.45,80.86,40.92,28.66,299.19,209.55,18.38,12.88,160.48,112.4,66.39,46.5,39.86,27.92,66.48,46.56,91.05,63.77,38.48,26.95,60.07,42.08,34.77,24.35,795.98,557.5,26.53,18.58,11.35,7.95,69.67,48.8,58.36,40.88,54.23,37.98,61.75,43.25,73.96,51.8,11.71,8.2,13.33,9.34,3.59,2.51,54.42,38.12,83.52,58.5,79.17,55.45
374,4.87,1000,120,4.67,500,60,4.45,250,12,7.89,1000,36,6.89,500,12,4.89,250,3,3.2,2.24,1769.33,1239.94,375.33,263.03,2.403,22.37,15.68,63.27,44.34,36.39,25.5,13.17,9.23,14.34,10.05,20.59,14.43,32,22.42,17.91,12.55,49.23,34.5,51.2,35.88,25.79,18.08,31.32,21.95,35.65,24.99,51.85,36.33,29.25,20.5,77.6,54.38,38.04,26.66,330.91,231.9,11.86,8.31,141.7,99.3,64.93,45.5,39.68,27.81,69.78,48.9,101.12,70.87,34.85,24.42,57.65,40.4,35.89,25.15,689.22,483,31.39,22,11.8,8.27,68.85,48.25,55.47,38.88,54.08,37.9,67.92,47.6,71.28,49.95,12.49,8.75,13.28,9.31,3.69,2.59,53.12,37.23,88.27,61.86,80.44,56.38
375,4.93,1000,120,4.62,500,60,4.09,250,12,7.53,1000,36,6.53,500,12,4.53,250,3,2.9,2.03,1635.28,1147.95,371.06,260.48,2.1677,21.88,15.36,62.77,44.07,33.69,23.65,11.61,8.15,13.96,9.8,17.64,12.38,30.74,21.58,18.53,13.01,50.13,35.19,49.5,34.75,27.87,19.57,29.74,20.87,36.75,25.8,50.81,35.67,40.1,28.15,75.76,53.19,31.8,22.32,276.07,193.8,10.24,7.19,137.47,96.5,59.47,41.75,40.44,28.39,63.39,44.5,105.05,73.74,38.14,26.77,56.3,39.53,36.3,25.48,636.05,446.5,27.9,19.58,11.33,7.95,62.15,43.63,54.13,38,51.14,35.9,65.53,46,70.3,49.35,14.74,10.35,12.54,8.8,4,2.81,48.97,34.38,79.7,55.95,73.4,51.53
376,5.3,1000,120,4.94,500,60,3.91,250,12,7.02,1000,36,6.02,500,12,4.02,250,3,2.94,2.08,1770.85,1249.46,386.01,272.36,2.5024,33.61,23.72,69.98,49.37,35.01,24.7,12.96,9.14,13.8,9.74,16.21,11.44,28.17,19.88,19.13,13.5,46.7,32.95,50.2,35.42,31.89,22.5,29.43,20.76,35.18,24.82,50.08,35.33,43.23,30.5,78.25,55.21,35.53,25.07,243.42,171.75,17.36,12.25,164.19,115.85,68.1,48.05,40.82,28.8,68.46,48.3,114.89,81.06,39.51,27.88,62.93,44.4,34.44,24.3,697.31,492,28.87,20.37,13.51,9.53,59.31,41.85,56.18,39.64,54.51,38.46,69.87,49.3,76.75,54.15,11.23,7.92,9.89,6.97,4.09,2.89,54.76,38.64,88.86,62.7,84.34,59.51
377,5.39,1000,120,4.94,500,60,3.67,250,12,6.74,1000,36,5.74,500,12,3.74,250,3,2.81,1.99,1775.86,1255.82,381.55,269.82,2.0552,36.96,26.14,69.69,49.28,41.16,29.11,13.08,9.25,13.15,9.3,17.98,12.71,30.04,21.25,18.02,12.74,49.38,34.92,50.88,35.98,32.6,23.05,32.41,22.92,37.93,26.82,44.53,31.49,41.01,29,74.49,52.68,35.96,25.43,308.63,218.25,20.05,14.18,159.09,112.5,69.28,48.99,34.36,24.3,68.56,48.48,111.18,78.62,42.07,29.75,62.93,44.5,39.38,27.85,724.87,512.6,31.19,22.05,13.69,9.68,60.38,42.7,57.41,40.6,53.74,38,71.27,50.4,75.87,53.65,12.22,8.64,8.34,5.89,4.2,2.97,53.62,37.92,88.95,62.9,83.47,59.03
378,5.42,1000,120,4.97,500,60,3.72,250,12,6.66,1000,36,5.66,500,12,3.66,250,3,2.77,1.96,1736.9,1226.2,378.95,267.53,1.86,34.04,24.03,68.03,48.02,40.38,28.51,12.75,9,13.73,9.69,18.85,13.3,30.74,21.7,13.1,9.25,50,35.3,51.84,36.6,29.6,20.9,32.49,22.94,39.36,27.78,45,31.77,38.85,27.43,79.85,56.37,37.69,26.61,252.21,178.05,17.99,12.7,163.75,115.6,69.41,49,34.42,24.3,73.67,52.01,96.43,68.08,,,61.49,43.41,42.99,30.35,745.08,526,34.69,24.49,12.08,8.53,55.95,39.5,56.31,39.75,49.96,35.27,65.58,46.3,69.69,49.2,12.39,8.75,9.03,6.38,4.12,2.91,49.59,35.01,80.58,56.89,82.06,57.93
379,5.11,1000,120,4.62,500,60,3.56,250,12,6.48,1000,36,5.48,500,12,3.48,250,3,3.05,2.15,1715.7,1211.23,385.84,272.39,2.4208,30.23,21.34,69.43,49.01,40.48,28.58,15.86,11.2,13.2,9.32,18.01,12.71,31.26,22.07,14.59,10.3,50.36,35.55,52.69,37.2,26.8,18.92,33.92,23.95,38.32,27.05,41.64,29.4,26.84,18.95,97.37,68.74,37.95,26.79,260.49,183.9,17.34,12.24,149.23,105.35,60.91,43,35.62,25.15,76.63,54.1,95.81,67.64,,,60.13,42.45,44.19,31.2,718.16,507,33.48,23.63,12.57,8.87,64.15,45.29,52.27,36.9,54.54,38.5,63.74,45,71.04,50.15,12.82,9.05,9.99,7.05,4.39,3.1,57.08,40.3,83.08,58.65,78.97,55.75
380,4.85,1000,120,4.46,500,60,3.41,250,12,5.87,1000,36,4.87,500,12,2.87,250,3,3.24,2.3,1592.98,1129.03,399.88,283.42,1.8755,33.57,23.79,63.25,44.83,33.72,23.9,13.51,9.57,13.84,9.81,19.53,13.84,31.15,22.08,14.41,10.21,52.12,36.94,51.39,36.42,23.23,16.47,31.87,22.59,40.28,28.55,42.89,30.4,18.61,13.19,86.07,61,34.5,24.45,224.55,159.15,12.05,8.54,142.5,101,56.65,40.15,28.22,20,75.06,53.2,95.16,67.45,,,57.1,40.47,42.54,30.15,642.39,455.3,30.81,21.83,13.23,9.38,57.92,41.05,56.42,39.99,48.96,34.7,64.75,45.89,71.89,50.95,13.32,9.44,10.58,7.5,4.68,3.31,55.66,39.45,71.25,50.5,73.69,52.22
381,4.55,1000,120,3.9,500,60,2.47,250,12,5.31,1000,36,4.31,500,12,2.31,250,3,2.98,2.1,1472.82,1040.94,400.5,283.06,1.6302,27.59,19.5,68.97,48.74,26.1,18.45,10.23,7.23,14.71,10.4,17.47,12.35,32.02,22.63,14.15,10,58.72,41.5,51.06,36.09,21.78,15.39,32.87,23.23,42.31,29.9,39.38,27.83,11.74,8.3,78.84,55.72,30.92,21.85,199.5,141,10.16,7.18,129.77,91.72,52.78,37.3,24.55,17.35,78.39,55.4,93.61,66.16,,,55.53,39.25,37.71,26.65,577,407.8,25.47,18,11.23,7.94,66.01,46.65,54.66,38.63,45.21,31.95,60.98,43.1,67.21,47.5,14.71,10.4,10.22,7.22,5.06,3.58,48.91,34.57,47.4,33.5,69.33,49
382,4.24,1000,120,3.66,500,60,2.1,250,12,5.03,1000,36,4.03,500,12,2.03,250,3,2.89,2.04,1500.33,1059.78,390.96,276.16,1.05,26.11,18.45,63.66,44.97,26.33,18.6,10.26,7.25,16.42,11.6,19.44,13.73,32.5,22.96,13.85,9.78,54.14,38.24,45.84,32.38,24.09,17.02,33.54,23.69,37.37,26.4,34.4,24.3,14.16,10,85.23,60.2,31.46,22.22,187.93,132.75,11.18,7.9,151.83,107.25,51.32,36.25,22.69,16.03,81.52,57.58,95.14,67.2,,,55.85,39.45,35.32,24.95,643.43,454.5,24.3,17.17,11.57,8.17,53.95,38.11,53.43,37.74,44.38,31.35,59.74,42.2,68.8,48.6,16.28,11.5,9.78,6.91,5.46,3.86,50.09,35.38,46.01,32.5,74.06,52.31
383,4.78,1000,120,4.08,500,60,2.06,250,12,4.83,1000,36,3.83,500,12,1.83,250,3,3.09,2.18,1615.09,1140.2,390.74,275.85,1.133,30.79,21.74,60.51,42.72,31.13,21.98,13.56,9.57,16.86,11.9,21.67,15.3,34.6,24.42,16.86,11.9,51.06,36.05,48.44,34.2,27,19.06,34.78,24.55,40.09,28.3,42.97,30.33,19.31,13.63,85.07,60.06,32.96,23.27,212.05,149.7,13.94,9.84,162.09,114.43,56.28,39.73,25.96,18.33,82.48,58.23,90.01,63.54,,,53.3,37.63,40.37,28.5,685.02,483.6,35.88,25.33,11.55,8.15,52.98,37.4,53.46,37.74,52.69,37.2,58.43,41.25,61.69,43.55,19.05,13.45,11.01,7.78,6.16,4.35,55,38.83,49.51,34.95,81.59,57.6
384,5.07,1000,120,4.38,500,60,2.17,250,12,4.74,1000,36,3.74,500,12,1.74,250,3,2.96,2.09,1641.8,1161.02,398.08,281.51,1.302,38.01,26.88,60.92,43.08,33.94,24,14.49,10.25,16.42,11.61,20.29,14.35,36.88,26.08,15.84,11.2,50.27,35.55,51.08,36.12,26.23,18.55,35.71,25.25,41.12,29.08,43.46,30.73,23.32,16.49,75.77,53.58,31.96,22.6,228.02,161.25,14.1,9.97,173.58,122.75,57.34,40.55,22.7,16.05,84.42,59.7,98.12,69.38,,,56.39,39.88,45.32,32.05,715.54,506,38.18,27,12.64,8.94,55.72,39.4,53.76,38.02,58.54,41.4,61.29,43.34,66.39,46.95,17.39,12.29,11.81,8.35,6.23,4.41,56.82,40.18,55.42,39.19,84.79,59.96
385,5.02,1000,120,4.37,500,60,2.22,250,12,4.82,1000,36,3.82,500,12,1.82,250,3,2.89,2.04,1595.52,1130.2,417.16,295.5,1.1544,41.85,29.64,58.85,41.68,33.6,23.8,17.65,12.5,17.51,12.4,19.68,13.94,35.08,24.85,17.82,12.62,46.87,33.2,49.69,35.2,28.12,19.92,36.31,25.72,42.81,30.33,42.94,30.42,22.39,15.86,67.83,48.05,30.78,21.8,210.7,149.25,15.99,11.33,151.96,107.64,52.09,36.9,20.5,14.52,80.84,57.26,86.01,60.93,,,55.27,39.15,37.9,26.85,663.65,470.1,40.54,28.71,11.79,8.35,53.01,37.55,59.26,41.98,61.97,43.9,59.01,41.8,66.28,46.95,15.67,11.1,12.14,8.6,6.94,4.92,58.38,41.35,57.88,41,78.35,55.5
386,4.98,1000,120,4.43,500,60,2.33,250,12,4.91,1000,36,3.91,500,12,1.91,250,3,2.94,2.08,1558.02,1106.73,413.97,294.06,1.2815,36.17,25.69,59.76,42.45,38.01,27,17.93,12.73,17.64,12.53,19.57,13.9,32.54,23.11,18.37,13.05,48.92,34.75,52.05,36.97,27.55,19.57,35.99,25.56,42.55,30.23,42.94,30.5,19.4,13.78,67.89,48.23,29.38,20.87,194.48,138.15,11.91,8.46,138.81,98.6,55.04,39.1,21.12,15,85.73,60.9,87.25,61.97,,,58.77,41.75,37.21,26.43,640.53,455,43.22,30.7,11.61,8.25,53.99,38.35,61.94,44,60.18,42.75,61.73,43.85,69.54,49.4,15.91,11.3,12.49,8.88,7.44,5.29,61.78,43.89,65.53,46.55,82.5,58.6
387,5.44,1000,120,4.93,500,60,2.76,250,12,4.87,1000,36,3.87,500,12,1.87,250,3,2.85,2.04,1608.05,1147.39,424.2,302.68,1.6008,39.63,28.27,57.37,40.94,33.29,23.75,17.18,12.26,18.08,12.9,19.52,13.93,34.23,24.42,17.55,12.52,48.77,34.8,53.12,37.9,27.28,19.47,33.09,23.61,45.33,32.35,46.9,33.46,20.48,14.61,71.29,50.87,24.12,17.21,225.99,161.25,13.03,9.3,145.75,104,51.92,37.05,22.3,15.91,89.98,64.2,92.11,65.72,,,61.95,44.2,37.84,27,688.83,491.5,47.6,33.97,12.04,8.59,52.82,37.69,68.53,48.9,59.21,42.25,64.59,46.09,74.46,53.13,17.52,12.5,13.6,9.71,8.27,5.9,59.46,42.43,67.62,48.25,80.69,57.58
388,5.08,1000,120,4.49,500,60,2.33,250,12,4.82,1000,36,3.82,500,12,1.82,250,3,2.84,2.03,1507.6,1076.92,440.39,314.58,1.2815,33.13,23.66,50.67,36.2,31.12,22.23,16.45,11.75,19.32,13.8,18.69,13.35,30.97,22.13,19.58,13.99,50.05,35.75,53.48,38.2,28.07,20.05,34,24.29,43.27,30.91,51.14,36.53,15.89,11.35,78.61,56.15,24.4,17.43,194.24,138.75,15.76,11.26,117.38,83.85,44.45,31.75,22.36,15.97,89.55,63.97,93.54,66.82,,,55.86,39.9,37.03,26.45,606.17,433,48.47,34.63,12.13,8.67,43.4,31,68.75,49.11,61.88,44.2,64.17,45.84,70.91,50.65,17.38,12.41,16.85,12.04,8.36,5.97,57.92,41.37,62.86,44.9,88.06,62.9
